rango_horas,cantidad_intentos_transaccion,cantidad_sucursales_distintas,cantidad_transacciones_exitosas,es_fraude,tasa_errores
28,9,1,9,0,0.0
30,10,1,6,0,0.4
30,9,1,8,0,0.1111111111111111
3,5,2,2,0,0.6
3,6,1,6,0,0.0
12,5,1,2,0,0.6
2,7,1,1,0,0.8571428571428571
13,3,1,3,0,0.0
34,7,2,2,0,0.7142857142857143
2,2,2,2,0,0.0
38,13,1,12,0,0.07692307692307693
1,1,2,1,0,0.0
19,7,1,2,0,0.7142857142857143
3,4,1,4,0,0.0
6,7,1,2,0,0.7142857142857143
45,7,1,7,0,0.0
21,4,2,1,0,0.75
28,6,1,3,0,0.5
7,10,1,10,0,0.0
48,5,1,5,0,0.0
26,6,1,3,0,0.5
3,1,1,1,0,0.0
10,10,1,10,0,0.0
33,14,1,8,0,0.42857142857142855
8,5,1,5,0,0.0
10,5,1,4,0,0.2
19,7,1,7,0,0.0
22,1,2,1,0,0.0
4,9,1,9,0,0.0
2,1,1,1,0,0.0
24,1,2,1,0,0.0
26,4,1,4,0,0.0
9,5,1,4,0,0.2
3,1,1,1,0,0.0
47,1,2,1,0,0.0
27,6,1,6,0,0.0
19,9,1,9,0,0.0
31,9,1,9,0,0.0
2,7,2,3,0,0.5714285714285714
48,7,2,5,0,0.2857142857142857
14,4,1,4,0,0.0
33,6,1,6,0,0.0
20,8,1,5,0,0.375
2,5,1,5,0,0.0
41,7,1,1,0,0.8571428571428571
4,4,1,1,0,0.75
22,9,1,9,0,0.0
3,6,2,5,0,0.16666666666666666
10,2,1,2,0,0.0
6,3,1,3,0,0.0
2,4,2,4,0,0.0
47,5,2,4,0,0.2
23,8,1,8,0,0.0
3,2,1,2,0,0.0
27,6,1,3,0,0.5
2,4,2,4,0,0.0
20,9,1,6,0,0.3333333333333333
33,4,1,1,0,0.75
26,1,1,1,0,0.0
1,3,1,2,0,0.3333333333333333
3,5,2,3,0,0.4
46,5,1,5,0,0.0
32,1,1,1,0,0.0
1,6,2,4,0,0.3333333333333333
2,6,2,1,0,0.8333333333333334
27,6,1,5,0,0.16666666666666666
3,6,1,6,0,0.0
1,1,1,1,0,0.0
5,8,1,8,0,0.0
5,4,1,1,0,0.75
41,2,2,2,0,0.0
3,6,2,3,0,0.5
29,4,1,4,0,0.0
41,6,1,6,0,0.0
12,1,1,1,0,0.0
8,12,1,12,0,0.0
19,6,1,5,0,0.16666666666666666
36,6,1,2,0,0.6666666666666666
9,3,2,3,0,0.0
1,1,2,1,0,0.0
9,4,1,3,0,0.25
1,19,4,0,1,1.0
47,4,1,4,0,0.0
3,4,1,2,0,0.5
7,4,1,4,0,0.0
2,6,1,5,0,0.16666666666666666
16,7,1,5,0,0.2857142857142857
3,6,1,5,0,0.16666666666666666
2,2,2,1,0,0.5
35,9,1,9,0,0.0
30,4,1,4,0,0.0
9,12,1,12,0,0.0
16,5,2,2,0,0.6
27,4,1,4,0,0.0
3,2,2,2,0,0.0
1,1,2,1,0,0.0
28,4,2,4,0,0.0
13,4,1,4,0,0.0
31,13,1,8,0,0.38461538461538464
2,6,2,3,0,0.5
45,11,1,9,0,0.18181818181818182
5,9,1,7,0,0.2222222222222222
2,1,1,1,0,0.0
1,18,8,0,1,1.0
2,11,5,0,1,1.0
28,10,1,9,0,0.1
47,13,1,4,0,0.6923076923076923
9,1,2,1,0,0.0
2,2,1,2,0,0.0
1,2,1,1,0,0.5
48,5,1,2,0,0.6
6,4,2,4,0,0.0
2,2,2,2,0,0.0
24,5,2,1,0,0.8
1,7,2,6,0,0.14285714285714285
2,1,1,1,0,0.0
32,5,1,4,0,0.2
22,2,1,1,0,0.5
3,2,1,2,0,0.0
1,5,2,5,0,0.0
3,7,1,2,0,0.7142857142857143
36,9,1,4,0,0.5555555555555556
36,4,1,1,0,0.75
31,2,1,2,0,0.0
4,6,2,2,0,0.6666666666666666
25,6,1,5,0,0.16666666666666666
1,5,1,5,0,0.0
31,2,1,2,0,0.0
3,7,1,2,0,0.7142857142857143
3,1,1,1,0,0.0
18,11,1,4,0,0.6363636363636364
19,6,1,2,0,0.6666666666666666
1,20,9,0,1,1.0
2,6,3,0,1,1.0
2,30,8,0,1,1.0
2,1,2,1,0,0.0
3,6,2,2,0,0.6666666666666666
26,5,2,1,0,0.8
27,7,1,4,0,0.42857142857142855
15,3,1,3,0,0.0
26,9,1,9,0,0.0
9,12,1,4,0,0.6666666666666666
1,4,2,2,0,0.5
8,3,2,3,0,0.0
17,6,1,6,0,0.0
34,9,1,9,0,0.0
48,5,2,5,0,0.0
6,7,1,4,0,0.42857142857142855
1,2,2,1,0,0.5
44,1,1,1,0,0.0
3,5,2,5,0,0.0
43,3,1,3,0,0.0
2,6,1,4,0,0.3333333333333333
44,7,2,2,0,0.7142857142857143
30,3,2,1,0,0.6666666666666666
40,13,1,4,0,0.6923076923076923
13,1,2,1,0,0.0
32,7,2,2,0,0.7142857142857143
1,30,5,0,1,1.0
48,5,1,1,0,0.8
1,1,1,1,0,0.0
22,10,1,10,0,0.0
12,12,1,9,0,0.25
9,8,1,4,0,0.5
4,13,1,5,0,0.6153846153846154
11,7,1,6,0,0.14285714285714285
32,7,2,4,0,0.42857142857142855
13,1,1,1,0,0.0
1,4,1,3,0,0.25
34,1,1,1,0,0.0
2,6,1,1,0,0.8333333333333334
41,9,1,5,0,0.4444444444444444
1,7,2,3,0,0.5714285714285714
2,3,2,3,0,0.0
23,10,1,5,0,0.5
38,8,1,8,0,0.0
20,3,2,2,0,0.3333333333333333
11,10,1,8,0,0.2
41,6,2,2,0,0.6666666666666666
4,12,1,11,0,0.08333333333333333
33,5,1,5,0,0.0
37,5,2,4,0,0.2
1,2,2,2,0,0.0
41,14,1,13,0,0.07142857142857142
43,1,2,1,0,0.0
7,6,1,4,0,0.3333333333333333
48,8,1,7,0,0.125
1,1,2,1,0,0.0
45,7,1,7,0,0.0
2,20,10,0,1,1.0
23,2,1,1,0,0.5
1,2,1,2,0,0.0
26,9,1,7,0,0.2222222222222222
1,5,2,4,0,0.2
24,13,1,4,0,0.6923076923076923
33,5,1,1,0,0.8
3,2,1,2,0,0.0
1,2,1,1,0,0.5
30,5,2,5,0,0.0
1,24,4,0,1,1.0
15,3,2,1,0,0.6666666666666666
34,2,1,2,0,0.0
48,6,1,2,0,0.6666666666666666
33,8,1,6,0,0.25
24,11,1,9,0,0.18181818181818182
19,2,1,2,0,0.0
24,4,2,2,0,0.5
23,4,2,2,0,0.5
4,6,1,6,0,0.0
31,2,2,1,0,0.5
6,11,1,9,0,0.18181818181818182
3,5,2,1,0,0.8
26,6,2,2,0,0.6666666666666666
20,2,1,1,0,0.5
12,14,1,9,0,0.35714285714285715
31,7,1,2,0,0.7142857142857143
46,6,2,5,0,0.16666666666666666
2,3,2,3,0,0.0
1,2,2,1,0,0.5
8,7,1,4,0,0.42857142857142855
2,2,1,2,0,0.0
9,2,2,2,0,0.0
2,5,2,5,0,0.0
10,4,1,4,0,0.0
1,7,1,3,0,0.5714285714285714
47,2,2,2,0,0.0
45,4,1,4,0,0.0
8,7,1,7,0,0.0
44,5,1,4,0,0.2
9,1,1,1,0,0.0
5,2,1,1,0,0.5
1,4,2,4,0,0.0
41,2,1,2,0,0.0
25,6,2,1,0,0.8333333333333334
31,3,2,3,0,0.0
5,1,2,1,0,0.0
4,1,1,1,0,0.0
1,7,2,7,0,0.0
1,3,1,3,0,0.0
1,6,1,6,0,0.0
11,7,2,3,0,0.5714285714285714
44,10,1,10,0,0.0
1,5,2,2,0,0.6
2,6,1,5,0,0.16666666666666666
4,10,1,7,0,0.3
15,7,1,6,0,0.14285714285714285
2,4,1,1,0,0.75
2,17,5,0,1,1.0
2,7,2,2,0,0.7142857142857143
3,7,2,6,0,0.14285714285714285
3,6,2,6,0,0.0
39,3,1,3,0,0.0
20,4,2,4,0,0.0
3,4,1,1,0,0.75
34,6,1,1,0,0.8333333333333334
3,1,2,1,0,0.0
16,3,2,2,0,0.3333333333333333
1,3,2,3,0,0.0
47,9,1,7,0,0.2222222222222222
1,3,2,3,0,0.0
40,12,1,10,0,0.16666666666666666
2,5,2,5,0,0.0
2,5,1,5,0,0.0
37,9,1,7,0,0.2222222222222222
1,5,2,5,0,0.0
3,2,1,2,0,0.0
48,11,1,8,0,0.2727272727272727
12,4,1,4,0,0.0
2,11,3,0,1,1.0
10,5,1,1,0,0.8
7,2,2,2,0,0.0
9,2,1,2,0,0.0
3,7,2,1,0,0.8571428571428571
1,4,2,4,0,0.0
3,6,1,6,0,0.0
30,4,2,2,0,0.5
19,14,1,6,0,0.5714285714285714
15,1,2,1,0,0.0
46,2,1,2,0,0.0
1,6,1,3,0,0.5
21,4,1,4,0,0.0
23,4,2,1,0,0.75
9,10,1,10,0,0.0
3,1,1,1,0,0.0
16,8,1,5,0,0.375
3,6,2,2,0,0.6666666666666666
2,1,2,1,0,0.0
1,4,1,4,0,0.0
18,7,1,3,0,0.5714285714285714
3,2,1,2,0,0.0
2,2,2,2,0,0.0
1,2,1,2,0,0.0
23,11,1,11,0,0.0
3,5,1,4,0,0.2
16,10,1,10,0,0.0
2,6,2,6,0,0.0
14,13,1,12,0,0.07692307692307693
6,5,1,3,0,0.4
5,4,1,4,0,0.0
1,1,1,1,0,0.0
38,5,1,5,0,0.0
1,1,1,1,0,0.0
3,7,2,2,0,0.7142857142857143
28,6,1,6,0,0.0
25,13,1,11,0,0.15384615384615385
3,2,2,2,0,0.0
3,1,1,1,0,0.0
2,6,4,0,1,1.0
39,5,1,4,0,0.2
40,4,1,4,0,0.0
38,14,1,4,0,0.7142857142857143
34,11,1,4,0,0.6363636363636364
43,2,1,2,0,0.0
21,8,1,8,0,0.0
13,1,1,1,0,0.0
3,4,1,3,0,0.25
1,1,2,1,0,0.0
12,5,1,5,0,0.0
23,1,2,1,0,0.0
34,12,1,10,0,0.16666666666666666
2,1,2,1,0,0.0
1,7,1,7,0,0.0
33,1,2,1,0,0.0
2,2,2,1,0,0.5
45,3,1,3,0,0.0
1,2,2,2,0,0.0
45,5,2,5,0,0.0
10,4,1,4,0,0.0
12,12,1,7,0,0.4166666666666667
3,3,1,3,0,0.0
1,21,7,0,1,1.0
25,11,1,7,0,0.36363636363636365
1,5,2,3,0,0.4
3,7,1,5,0,0.2857142857142857
47,13,1,4,0,0.6923076923076923
21,5,1,1,0,0.8
2,5,1,1,0,0.8
2,1,1,1,0,0.0
46,7,2,2,0,0.7142857142857143
27,4,2,4,0,0.0
2,6,1,6,0,0.0
1,29,5,0,1,1.0
10,1,1,1,0,0.0
33,6,1,6,0,0.0
39,5,2,3,0,0.4
3,3,1,3,0,0.0
3,7,1,3,0,0.5714285714285714
3,1,2,1,0,0.0
2,2,1,2,0,0.0
3,4,2,4,0,0.0
2,7,2,7,0,0.0
13,1,2,1,0,0.0
1,7,1,7,0,0.0
1,1,1,1,0,0.0
24,6,1,2,0,0.6666666666666666
2,11,3,0,1,1.0
2,7,2,7,0,0.0
6,6,1,2,0,0.6666666666666666
1,16,10,0,1,1.0
2,29,6,0,1,1.0
32,3,2,1,0,0.6666666666666666
3,3,1,3,0,0.0
1,4,2,2,0,0.5
1,7,2,5,0,0.2857142857142857
46,12,1,7,0,0.4166666666666667
38,9,1,9,0,0.0
2,7,2,3,0,0.5714285714285714
37,4,2,1,0,0.75
14,5,1,5,0,0.0
9,13,1,7,0,0.46153846153846156
32,8,1,8,0,0.0
47,9,1,4,0,0.5555555555555556
2,6,2,2,0,0.6666666666666666
14,7,2,3,0,0.5714285714285714
46,2,1,2,0,0.0
40,7,1,7,0,0.0
1,2,1,2,0,0.0
32,4,1,4,0,0.0
1,7,2,5,0,0.2857142857142857
1,3,1,1,0,0.6666666666666666
24,2,1,2,0,0.0
31,6,2,1,0,0.8333333333333334
3,5,2,5,0,0.0
42,4,1,2,0,0.5
1,5,1,5,0,0.0
44,14,1,10,0,0.2857142857142857
2,4,2,4,0,0.0
2,15,4,0,1,1.0
3,5,2,1,0,0.8
14,6,1,6,0,0.0
45,13,1,10,0,0.23076923076923078
23,5,1,4,0,0.2
38,3,2,3,0,0.0
2,5,2,4,0,0.2
30,11,1,11,0,0.0
8,6,2,2,0,0.6666666666666666
12,7,1,1,0,0.8571428571428571
25,5,1,5,0,0.0
1,4,2,4,0,0.0
1,6,1,6,0,0.0
2,14,9,0,1,1.0
46,4,1,4,0,0.0
20,4,1,4,0,0.0
1,17,7,0,1,1.0
45,9,1,9,0,0.0
29,6,1,6,0,0.0
13,5,1,5,0,0.0
1,5,1,5,0,0.0
20,7,1,1,0,0.8571428571428571
14,7,2,3,0,0.5714285714285714
17,4,1,4,0,0.0
37,4,1,4,0,0.0
1,7,1,5,0,0.2857142857142857
1,4,1,4,0,0.0
5,13,1,8,0,0.38461538461538464
3,4,1,3,0,0.25
3,1,1,1,0,0.0
28,4,1,4,0,0.0
36,7,1,5,0,0.2857142857142857
1,8,5,0,1,1.0
36,6,1,5,0,0.16666666666666666
3,4,1,2,0,0.5
1,4,2,4,0,0.0
29,3,2,3,0,0.0
1,17,9,0,1,1.0
1,20,9,0,1,1.0
45,14,1,13,0,0.07142857142857142
37,9,1,9,0,0.0
35,13,1,13,0,0.0
1,6,2,3,0,0.5
28,7,1,7,0,0.0
3,5,2,4,0,0.2
41,9,1,9,0,0.0
1,2,2,2,0,0.0
3,7,2,7,0,0.0
1,15,6,0,1,1.0
31,5,1,5,0,0.0
44,2,2,2,0,0.0
30,8,1,4,0,0.5
34,14,1,7,0,0.5
2,1,1,1,0,0.0
3,1,1,1,0,0.0
48,6,1,6,0,0.0
7,2,2,2,0,0.0
22,12,1,4,0,0.6666666666666666
27,13,1,5,0,0.6153846153846154
2,4,2,4,0,0.0
8,6,1,3,0,0.5
1,6,1,1,0,0.8333333333333334
40,11,1,11,0,0.0
3,4,2,4,0,0.0
1,7,2,4,0,0.42857142857142855
2,7,4,0,1,1.0
23,2,1,2,0,0.0
3,7,2,5,0,0.2857142857142857
19,5,2,2,0,0.6
32,7,2,4,0,0.42857142857142855
32,5,1,2,0,0.6
1,7,1,1,0,0.8571428571428571
17,4,1,2,0,0.5
35,10,1,10,0,0.0
25,14,1,11,0,0.21428571428571427
2,22,3,0,1,1.0
2,4,2,1,0,0.75
3,4,1,2,0,0.5
2,7,2,1,0,0.8571428571428571
3,2,2,2,0,0.0
1,4,1,4,0,0.0
3,1,2,1,0,0.0
47,4,1,2,0,0.5
3,6,1,6,0,0.0
1,2,2,2,0,0.0
48,5,1,1,0,0.8
1,6,1,6,0,0.0
1,7,1,7,0,0.0
4,1,2,1,0,0.0
2,5,2,4,0,0.2
11,7,1,5,0,0.2857142857142857
40,7,1,7,0,0.0
1,19,3,0,1,1.0
3,5,1,5,0,0.0
25,8,1,8,0,0.0
2,29,9,0,1,1.0
48,4,1,2,0,0.5
9,4,1,4,0,0.0
19,4,2,4,0,0.0
37,3,1,2,0,0.3333333333333333
43,5,2,2,0,0.6
7,1,2,1,0,0.0
1,2,2,2,0,0.0
43,7,2,3,0,0.5714285714285714
41,3,1,1,0,0.6666666666666666
4,8,1,8,0,0.0
3,3,2,1,0,0.6666666666666666
34,11,1,11,0,0.0
15,5,2,2,0,0.6
20,1,2,1,0,0.0
5,4,2,3,0,0.25
48,11,1,5,0,0.5454545454545454
21,1,2,1,0,0.0
15,2,2,2,0,0.0
3,5,1,5,0,0.0
2,5,1,4,0,0.2
3,6,1,4,0,0.3333333333333333
21,9,1,9,0,0.0
30,3,2,2,0,0.3333333333333333
2,4,2,4,0,0.0
48,9,1,9,0,0.0
2,3,2,2,0,0.3333333333333333
23,5,1,5,0,0.0
1,6,2,2,0,0.6666666666666666
44,4,2,2,0,0.5
35,14,1,10,0,0.2857142857142857
41,8,1,8,0,0.0
2,4,2,1,0,0.75
15,4,1,3,0,0.25
2,14,3,0,1,1.0
19,5,1,5,0,0.0
45,5,1,5,0,0.0
30,5,2,4,0,0.2
3,4,2,4,0,0.0
13,8,1,4,0,0.5
4,2,2,2,0,0.0
20,5,1,5,0,0.0
15,6,1,5,0,0.16666666666666666
2,4,2,4,0,0.0
19,11,1,11,0,0.0
29,2,1,2,0,0.0
36,9,1,9,0,0.0
19,14,1,14,0,0.0
6,4,1,4,0,0.0
3,6,2,3,0,0.5
39,7,1,7,0,0.0
24,7,1,4,0,0.42857142857142855
1,5,1,4,0,0.2
1,4,2,4,0,0.0
9,8,1,8,0,0.0
2,5,1,5,0,0.0
28,5,1,4,0,0.2
23,11,1,5,0,0.5454545454545454
41,7,1,6,0,0.14285714285714285
1,2,1,2,0,0.0
2,3,2,3,0,0.0
3,2,1,2,0,0.0
14,4,2,2,0,0.5
1,7,1,1,0,0.8571428571428571
15,7,1,4,0,0.42857142857142855
23,4,1,2,0,0.5
11,10,1,8,0,0.2
16,6,1,4,0,0.3333333333333333
48,4,1,2,0,0.5
23,14,1,9,0,0.35714285714285715
33,11,1,8,0,0.2727272727272727
46,1,2,1,0,0.0
2,4,1,2,0,0.5
35,5,1,5,0,0.0
12,2,1,2,0,0.0
38,14,1,6,0,0.5714285714285714
28,1,1,1,0,0.0
4,2,2,2,0,0.0
28,14,1,5,0,0.6428571428571429
6,11,1,11,0,0.0
3,5,2,5,0,0.0
12,12,1,8,0,0.3333333333333333
19,7,1,6,0,0.14285714285714285
2,10,2,0,1,1.0
12,5,1,5,0,0.0
17,6,1,2,0,0.6666666666666666
20,7,1,7,0,0.0
6,14,1,13,0,0.07142857142857142
2,19,5,0,1,1.0
2,6,1,3,0,0.5
17,8,1,8,0,0.0
24,14,1,9,0,0.35714285714285715
38,10,1,5,0,0.5
21,6,1,6,0,0.0
4,9,1,8,0,0.1111111111111111
2,4,2,4,0,0.0
32,7,1,6,0,0.14285714285714285
3,6,1,2,0,0.6666666666666666
39,14,1,10,0,0.2857142857142857
36,2,1,2,0,0.0
19,13,1,10,0,0.23076923076923078
36,14,1,5,0,0.6428571428571429
2,7,4,0,1,1.0
14,6,1,5,0,0.16666666666666666
3,3,2,3,0,0.0
28,4,1,4,0,0.0
9,13,1,5,0,0.6153846153846154
28,4,1,3,0,0.25
2,6,4,0,1,1.0
21,5,1,5,0,0.0
3,3,2,1,0,0.6666666666666666
3,6,2,6,0,0.0
21,2,1,1,0,0.5
1,30,10,0,1,1.0
6,6,1,2,0,0.6666666666666666
7,7,2,4,0,0.42857142857142855
47,4,1,4,0,0.0
40,5,1,3,0,0.4
1,1,2,1,0,0.0
1,6,1,2,0,0.6666666666666666
4,12,1,4,0,0.6666666666666666
1,7,2,4,0,0.42857142857142855
27,5,2,5,0,0.0
2,20,3,0,1,1.0
16,14,1,8,0,0.42857142857142855
34,10,1,4,0,0.6
2,1,2,1,0,0.0
1,1,2,1,0,0.0
22,14,1,14,0,0.0
2,3,2,1,0,0.6666666666666666
5,6,1,6,0,0.0
30,6,1,6,0,0.0
1,29,7,0,1,1.0
1,3,2,3,0,0.0
2,2,2,1,0,0.5
23,10,1,10,0,0.0
2,1,2,1,0,0.0
6,5,2,1,0,0.8
23,4,1,2,0,0.5
3,4,1,4,0,0.0
33,5,1,3,0,0.4
8,5,2,1,0,0.8
48,4,2,1,0,0.75
39,6,1,6,0,0.0
31,4,1,4,0,0.0
15,5,1,5,0,0.0
29,14,1,6,0,0.5714285714285714
42,5,2,1,0,0.8
3,2,2,2,0,0.0
2,1,2,1,0,0.0
25,7,1,7,0,0.0
4,3,1,3,0,0.0
43,10,1,4,0,0.6
2,4,2,3,0,0.25
25,7,1,2,0,0.7142857142857143
2,1,1,1,0,0.0
16,7,2,2,0,0.7142857142857143
18,4,2,4,0,0.0
18,7,1,7,0,0.0
27,3,2,3,0,0.0
1,6,2,3,0,0.5
16,4,2,4,0,0.0
1,1,2,1,0,0.0
41,13,1,8,0,0.38461538461538464
29,10,1,10,0,0.0
33,1,1,1,0,0.0
6,5,1,4,0,0.2
28,2,2,2,0,0.0
1,6,1,1,0,0.8333333333333334
1,6,2,6,0,0.0
3,5,2,3,0,0.4
13,10,1,10,0,0.0
21,7,1,2,0,0.7142857142857143
22,8,1,8,0,0.0
22,3,2,3,0,0.0
3,3,2,3,0,0.0
31,8,1,8,0,0.0
27,12,1,4,0,0.6666666666666666
2,6,1,6,0,0.0
28,6,2,5,0,0.16666666666666666
1,6,1,2,0,0.6666666666666666
3,5,1,5,0,0.0
34,5,1,4,0,0.2
47,4,1,4,0,0.0
29,7,1,4,0,0.42857142857142855
45,3,2,3,0,0.0
47,9,1,7,0,0.2222222222222222
36,14,1,6,0,0.5714285714285714
2,2,1,2,0,0.0
3,7,2,4,0,0.42857142857142855
1,4,1,4,0,0.0
15,1,1,1,0,0.0
1,6,3,0,1,1.0
1,3,2,3,0,0.0
18,7,1,1,0,0.8571428571428571
2,7,2,0,1,1.0
13,7,1,7,0,0.0
28,11,1,11,0,0.0
20,5,1,4,0,0.2
23,4,2,4,0,0.0
43,4,2,4,0,0.0
2,5,2,5,0,0.0
46,5,2,5,0,0.0
1,6,1,4,0,0.3333333333333333
25,10,1,10,0,0.0
5,9,1,8,0,0.1111111111111111
1,6,1,6,0,0.0
2,1,1,1,0,0.0
1,6,1,4,0,0.3333333333333333
3,1,2,1,0,0.0
30,6,2,3,0,0.5
29,13,1,7,0,0.46153846153846156
7,2,2,2,0,0.0
29,7,2,1,0,0.8571428571428571
16,4,2,1,0,0.75
2,5,1,5,0,0.0
29,5,1,5,0,0.0
45,6,2,3,0,0.5
2,6,1,6,0,0.0
29,14,1,9,0,0.35714285714285715
36,5,1,5,0,0.0
10,14,1,5,0,0.6428571428571429
1,15,10,0,1,1.0
29,5,1,5,0,0.0
40,4,1,4,0,0.0
15,4,2,3,0,0.25
1,3,1,2,0,0.3333333333333333
25,6,1,5,0,0.16666666666666666
1,25,10,0,1,1.0
1,1,1,1,0,0.0
20,5,1,5,0,0.0
46,11,1,11,0,0.0
3,1,2,1,0,0.0
5,3,1,3,0,0.0
20,6,1,2,0,0.6666666666666666
44,2,1,2,0,0.0
44,11,1,11,0,0.0
14,6,2,3,0,0.5
13,2,2,2,0,0.0
31,9,1,8,0,0.1111111111111111
38,3,2,3,0,0.0
14,10,1,7,0,0.3
4,11,1,11,0,0.0
21,4,1,4,0,0.0
1,7,1,3,0,0.5714285714285714
19,4,2,4,0,0.0
6,8,1,8,0,0.0
3,3,2,3,0,0.0
3,1,2,1,0,0.0
7,5,1,3,0,0.4
24,2,1,2,0,0.0
12,8,1,8,0,0.0
29,8,1,6,0,0.25
2,6,1,4,0,0.3333333333333333
2,3,2,3,0,0.0
2,26,9,0,1,1.0
14,10,1,10,0,0.0
28,5,1,5,0,0.0
32,5,1,5,0,0.0
8,2,1,2,0,0.0
25,8,1,8,0,0.0
2,6,2,4,0,0.3333333333333333
2,3,2,3,0,0.0
3,5,2,1,0,0.8
2,2,2,2,0,0.0
16,6,1,4,0,0.3333333333333333
2,6,2,1,0,0.8333333333333334
15,3,1,1,0,0.6666666666666666
1,5,2,5,0,0.0
40,2,2,2,0,0.0
21,14,1,4,0,0.7142857142857143
15,1,2,1,0,0.0
25,6,1,1,0,0.8333333333333334
7,6,1,5,0,0.16666666666666666
19,7,2,1,0,0.8571428571428571
22,9,1,9,0,0.0
1,3,2,1,0,0.6666666666666666
20,10,1,10,0,0.0
2,5,2,5,0,0.0
20,4,2,4,0,0.0
2,2,1,2,0,0.0
15,4,1,1,0,0.75
9,13,1,6,0,0.5384615384615384
3,3,1,2,0,0.3333333333333333
27,2,2,2,0,0.0
48,10,1,10,0,0.0
1,19,3,0,1,1.0
44,13,1,12,0,0.07692307692307693
44,12,1,8,0,0.3333333333333333
2,5,1,1,0,0.8
15,11,1,8,0,0.2727272727272727
3,2,2,2,0,0.0
26,5,1,5,0,0.0
27,7,1,7,0,0.0
14,7,1,1,0,0.8571428571428571
20,10,1,7,0,0.3
8,14,1,7,0,0.5
3,3,2,3,0,0.0
16,7,1,2,0,0.7142857142857143
4,12,1,11,0,0.08333333333333333
21,6,1,4,0,0.3333333333333333
3,2,1,2,0,0.0
32,10,1,10,0,0.0
2,5,1,1,0,0.8
2,5,2,5,0,0.0
3,7,1,6,0,0.14285714285714285
10,1,1,1,0,0.0
18,5,1,4,0,0.2
2,2,1,1,0,0.5
2,3,1,3,0,0.0
46,2,1,1,0,0.5
4,2,2,1,0,0.5
37,14,1,11,0,0.21428571428571427
1,4,1,3,0,0.25
3,7,2,4,0,0.42857142857142855
16,4,1,4,0,0.0
30,3,2,2,0,0.3333333333333333
47,5,1,5,0,0.0
33,8,1,5,0,0.375
45,1,1,1,0,0.0
15,8,1,8,0,0.0
14,13,1,8,0,0.38461538461538464
29,7,1,2,0,0.7142857142857143
34,3,1,2,0,0.3333333333333333
24,12,1,10,0,0.16666666666666666
3,3,2,3,0,0.0
42,10,1,10,0,0.0
1,6,1,1,0,0.8333333333333334
3,1,1,1,0,0.0
12,4,1,4,0,0.0
2,14,6,0,1,1.0
19,5,1,2,0,0.6
1,7,1,1,0,0.8571428571428571
42,4,1,4,0,0.0
13,5,2,2,0,0.6
33,1,2,1,0,0.0
3,3,1,3,0,0.0
39,6,1,3,0,0.5
2,20,9,0,1,1.0
2,7,1,2,0,0.7142857142857143
18,7,1,1,0,0.8571428571428571
2,1,2,1,0,0.0
1,7,2,0,1,1.0
25,10,1,5,0,0.5
2,7,1,1,0,0.8571428571428571
45,4,2,4,0,0.0
2,22,7,0,1,1.0
42,4,1,4,0,0.0
32,3,1,1,0,0.6666666666666666
4,9,1,5,0,0.4444444444444444
39,14,1,11,0,0.21428571428571427
1,4,2,1,0,0.75
2,6,2,6,0,0.0
25,1,2,1,0,0.0
27,9,1,9,0,0.0
34,6,2,1,0,0.8333333333333334
15,10,1,8,0,0.2
2,21,9,0,1,1.0
3,3,2,3,0,0.0
48,14,1,5,0,0.6428571428571429
1,1,2,1,0,0.0
1,24,10,0,1,1.0
2,2,1,2,0,0.0
1,1,2,1,0,0.0
17,1,1,1,0,0.0
45,6,2,1,0,0.8333333333333334
1,5,2,4,0,0.2
11,4,1,4,0,0.0
23,3,1,2,0,0.3333333333333333
7,6,2,2,0,0.6666666666666666
29,1,2,1,0,0.0
47,4,1,4,0,0.0
1,3,2,3,0,0.0
3,4,1,2,0,0.5
11,7,1,7,0,0.0
32,14,1,9,0,0.35714285714285715
5,5,2,2,0,0.6
2,3,2,1,0,0.6666666666666666
14,5,1,5,0,0.0
2,3,1,3,0,0.0
4,12,1,12,0,0.0
10,11,1,9,0,0.18181818181818182
2,25,10,0,1,1.0
1,4,1,2,0,0.5
27,3,2,3,0,0.0
41,7,2,5,0,0.2857142857142857
3,4,2,4,0,0.0
27,5,1,5,0,0.0
3,2,1,2,0,0.0
2,4,1,4,0,0.0
3,2,2,1,0,0.5
1,2,1,1,0,0.5
25,11,1,5,0,0.5454545454545454
1,3,1,3,0,0.0
28,13,1,9,0,0.3076923076923077
47,4,1,1,0,0.75
16,14,1,8,0,0.42857142857142855
7,5,1,5,0,0.0
2,7,1,4,0,0.42857142857142855
28,4,1,3,0,0.25
3,6,2,6,0,0.0
39,4,1,4,0,0.0
20,5,2,2,0,0.6
8,2,1,1,0,0.5
18,4,1,4,0,0.0
34,12,1,4,0,0.6666666666666666
16,5,2,1,0,0.8
33,4,1,4,0,0.0
43,2,1,2,0,0.0
45,7,1,7,0,0.0
16,9,1,8,0,0.1111111111111111
23,14,1,4,0,0.7142857142857143
1,6,1,5,0,0.16666666666666666
16,13,1,7,0,0.46153846153846156
3,1,2,1,0,0.0
3,7,1,2,0,0.7142857142857143
10,14,1,7,0,0.5
11,5,1,3,0,0.4
2,5,2,1,0,0.8
20,1,2,1,0,0.0
46,11,1,9,0,0.18181818181818182
3,6,2,1,0,0.8333333333333334
2,4,2,4,0,0.0
